Altitude (m),Mach Number,Thrust (N)
0,0.000272148,67933.07711
0,0.028565548,65375.73942
0,0.060415218,63088.434
0,0.095234419,61205.87342
0,0.135373095,59279.0664
0,0.178478316,57667.14525
0,0.22159548,56414.65997
0,0.266495259,55431.97929
0,0.310215586,54539.00578
0,0.353941885,53825.75021
0,0.395899007,53247.05542
0,0.4284026,52846.86425
0,0.467408107,52402.57843
