Altitude (m),Mach Number,Thrust (N)
0,-0.000961375,191686.7454
0,0.043142199,186306.723
0,0.096497531,180912.735
0,0.152029255,175636.222
0,0.205926345,170845.2171
0,0.261454622,166414.0306
0,0.31317138,162471.6382
0,0.369241907,158522.6738
0,0.423677801,155059.2177
0,0.479745866,151714.0579
0,0.53690188,148488.0161
0,0.603310144,145127.2477
0,0.665363163,142135.3342
0,0.84988463,134369.6674
0,0.791643621,136752.0258
0,0.72959208,139381.6565
